address,status,encoded_constructor_args,decoded_constructor_args
0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f,no_constructor,,
0x477d1ee2f953a2f85dbecbcb371c2613809ea452,no_constructor,,
0x68563d2a5fc58f88db8140a981170989f001b746,no_constructor,,
0x641074844a0dd00042347161f830346bdfe348bc,no_constructor,,
0x29d6cf436c893c7e44ea926411d5fd4dd763d9b3,no_constructor,,
0xa16cdcba1d6cb6874ff9fd8a6c8b82a3f834f512,no_constructor,,
0x98fe1d52649a3a13863647c6789f16e46e090377,no_constructor,,
0xa3c638c4b51060401f8b850b706e808fba1b316d,no_constructor,,
0x7a7d08bcb2faf27414e86ecf9a0351d928054b6b,no_constructor,,
0xdad02644b70cbb20dec56d25282ddc65bb7805a1,no_constructor,,
0x62d5c4a317b93085697cfb1c775be4398df0678c,no_constructor,,
0x52c2d09acf0ef12c487ae0c20a92d4f9a4abbfd1,no_constructor,,
0xb38beba95e0e21a97466c452454debe2658527f7,no_constructor,,
0x64669148bca4f3d1216127a46380a67b37bbf63e,no_constructor,,
0xcffc783415db0613e2661914e7f8346462df5417,no_constructor,,
0xff5a11c0442028ee2a60d31e6ebb3cbac121ffe5,no_constructor,,
0x3526cf7d12c95b11a680678cc1f705cba667578d,no_constructor,,
0xb6f6f6f47e92e517876d30c04198f45a3bc1b281,no_constructor,,
0x062e659a3c8991bc1739e72c68edb9ac7b5a8ca7,no_constructor,,
0xc57fc2c9fd3130933bd29f01ff940dc52bc4115b,no_constructor,,
0x99bab102c0a03438bcfd70119f07ee646db26ddf,no_constructor,,
0x6ce3fef99a6a4a8d1cc55d980966459854b3b021,no_constructor,,
0x611ae0be21a9c0ab284a4a68c8c44843330072a7,no_constructor,,
0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f,decoded,000000000000000000000000e4af0eedb8312d812b0ad2f2390391923f181d64,"{""_log"": ""0xe4af0eedb8312d812b0ad2f2390391923f181d64""}"
0x8c7777c45481dba411450c228cb692ac3d550344,decoded,000000000000000000000000e4af0eedb8312d812b0ad2f2390391923f181d64,"{""_log"": ""0xe4af0eedb8312d812b0ad2f2390391923f181d64""}"
0x559be9a89db88794645abb93e3bfc1af2ee0be40,no_constructor,,
0xa5d6accc5695327f65cbf38da29198df53efdcf0,decoded,000000000000000000000000e4af0eedb8312d812b0ad2f2390391923f181d64,"{""_log"": ""0xe4af0eedb8312d812b0ad2f2390391923f181d64""}"
0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12,decoded,000000000000000000000000f8681dad1ce4f1f414fb07fc07f81a3a82e91d8f,"{""_log"": ""0xf8681dad1ce4f1f414fb07fc07f81a3a82e91d8f""}"
0x57684f9059afbf7bb11b07263500292ac9d78e7b,no_constructor,,
0x95d34980095380851902ccd9a1fb4c813c2cb639,decoded,000000000000000000000000f8681dad1ce4f1f414fb07fc07f81a3a82e91d8f,"{""_log"": ""0xf8681dad1ce4f1f414fb07fc07f81a3a82e91d8f""}"
0xd116d1349c1382b0b302086a4e4219ae4f8634ff,decoded,000000000000000000000000f8681dad1ce4f1f414fb07fc07f81a3a82e91d8f,"{""_log"": ""0xf8681dad1ce4f1f414fb07fc07f81a3a82e91d8f""}"
0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e,decoded,000000000000000000000000f8681dad1ce4f1f414fb07fc07f81a3a82e91d8f,"{""_lib"": ""0xf8681dad1ce4f1f414fb07fc07f81a3a82e91d8f""}"
0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4,decoded,000000000000000000000000f8681dad1ce4f1f414fb07fc07f81a3a82e91d8f,"{""_log"": ""0xf8681dad1ce4f1f414fb07fc07f81a3a82e91d8f""}"
0xb4c05e6e4cdb07c15095300d96a5735046eef999,decoded,000000000000000000000000f8681dad1ce4f1f414fb07fc07f81a3a82e91d8f,"{""_log"": ""0xf8681dad1ce4f1f414fb07fc07f81a3a82e91d8f""}"
0x3597f78c7872db259ce023acc34511c7a79f42e3,no_constructor,,
0x7b3c3a05fcbf18db060ef29250769cee961d75ac,no_constructor,,
0x463f235748bc7862deaa04d85b4b16ac8fafef39,decoded,000000000000000000000000dbda6655f1da6a4cf9513e02a112051d0152fbe7,"{""_lib"": ""0xdbda6655f1da6a4cf9513e02a112051d0152fbe7""}"
0x9bdb9d9bd3e348d93453400e46e71dd519c60503,no_constructor,,
0x6594ac0a2ba54885ff7d314eb27c9694cb25698b,no_constructor,,
0x3c3f481950fa627bb9f39a04bccdc88f4130795b,no_constructor,,
0x11f4306f9812b80e75c1411c1cf296b04917b2f0,no_constructor,,
0xdb1c55f6926e7d847ddf8678905ad871a68199d2,no_constructor,,
0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87,no_constructor,,
0xf70d589d76eebdd7c12cc5eec99f8f6fa4233b9e,no_constructor,,
0xd2018bfaa266a9ec0a1a84b061640faa009def76,no_constructor,,
0xe4eabdca81e31d9acbc4af76b30f532b6ed7f3bf,no_constructor,,
0x340844b39aacbdb4e7718fa14a95758f87a09a9a,no_constructor,,
0x806a6bd219f162442d992bdc4ee6eba1f2c5a707,no_constructor,,
0x7a4349a749e59a5736efb7826ee3496a2dfd5489,no_constructor,,
0xc7f4ade4874e06a20fab9c5dc4f1dd8b6d85faf2,no_constructor,,
0xa91a453abde404a303fb118c46e00c8f630216a9,no_constructor,,
0x74808c86c6f0bc6f59a3a1430ddfcd2e29952eac,no_constructor,,
0xbabfe0ae175b847543724c386700065137d30e3b,decoded,000000000000000000000000a9e47658f28bfbcad94ef97201ac328cf7e85529,"{""_lib"": ""0xa9e47658f28bfbcad94ef97201ac328cf7e85529""}"
0xe610af01f92f19679327715b426c35849c47c657,decoded,000000000000000000000000e4af0eedb8312d812b0ad2f2390391923f181d64,"{""_log"": ""0xe4af0eedb8312d812b0ad2f2390391923f181d64""}"
0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2,no_constructor,,
0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37,no_constructor,,
0xdda2044b39fdb4db77ac085866179c548e5d0f15,no_constructor,,
0xce6b1aff0fe66da643d7a9a64d4747293628d667,no_constructor,,
0xc77081641129a028d622f85671ea172ac5595938,no_constructor,,
0x0684a256b8a6434cf10ee81bc1bcdcbba3365daa,no_constructor,,
0xc034cf94f7ced9c968cc75210d1b5ddaccacfbf4,no_constructor,,
0x3b048ab84ddd61c2ffe89ede66d68ef27661c0f2,no_constructor,,
0xa48a36d94024f861b453267468b9096e4a3eb8be,no_constructor,,
0x4a73d9fe078fa67601047f88c3e6c270602e5709,no_constructor,,
0xff45211ebdfc7ebcc458e584bcec4eac19d6a624,no_constructor,,
0x85044611b5954739dbde0ccb9aae6bb18e38e38b,no_constructor,,
0x878e6c6f9a86a1e5d313e7b872ccd109135e91b4,no_constructor,,
0x1237b26652eebf1cb8f59e07e07101c0df4f60f6,no_constructor,,
0xf0344800bd3ffa687e4d780357961b28995a5f46,no_constructor,,
0x4c4757b23526ba13876f8ef3efe973618266e3e8,no_constructor,,
0xed710216da4b1416a78768790ca9aa3633ca110f,no_constructor,,
0xde82658c23f034d71827c215fdfbce0d4e248ccd,no_constructor,,
0xbd53a4db4003c59070abbfa4e6c31afbf0b26843,no_constructor,,
0x704079e823e42a936bbaac5163434c2515473836,no_constructor,,
0x735906d7ab237eeea06f4af86795bb4e0ec199e0,no_constructor,,
0xe1ccb3a5bae6fecdb9b60c0acf94989f48c10742,no_constructor,,
0x2e0794073ec7b08e40d80a41599bb31df042e4e5,no_constructor,,
0xa379eda47d90fb4bc2dfa54556421ff0f198ca47,no_constructor,,
0xa630823bd70ab8e8e2d6e62089d3837db1887bf6,no_constructor,,
0x59434a7b9aeebe94045d3715aa020f6a1d7875ad,no_constructor,,
0xa0f9e5283fbf6d735e1e3a0f724ea6cccc13c27a,no_constructor,,
0x0e35f4f608d4a8fa560595db79cfda02d790777b,no_constructor,,
0xc1574ab95106621686d6e480f378d79c0442fe33,no_constructor,,
0x52682a037a8deab04e708055c751556a0840897a,no_constructor,,
0x36d5d7262784130de564e99f5c2eab2aa0484bce,no_constructor,,
0x8cc5d9de2c8df87f2d40d84aa78049ea6e61f973,no_constructor,,
0xc78f0fdfb708689cbe6629175b66958eaa89e7d0,no_constructor,,
0x3caf97b4d97276d75185aaf1dcf3a2a8755afe27,no_constructor,,
0x4aec37ae465e1d78649aff117bab737c5fb4f214,no_constructor,,
0x3668eba58190c7bb2d63cb484467ff0a42fb3367,no_constructor,,
0x4bc53ead2ae82e0c723ee8e3d7bacfb1fafea1ce,no_constructor,,
0xbb51397fb8d3b91a08eff3c34d5c869c1d149ec5,no_constructor,,
0x5ccfcdc1c88134993f48a898ae8e9e35853b2068,no_constructor,,
0x40ef62929748b3e045fd2036322880ef486e4454,no_constructor,,
0xb5c424cd005cd1ccc155654b551c4453346e0718,no_constructor,,
0x70bf9df6967dc96156e76cc43b928a7ef02e159a,no_constructor,,
0x159d2829613b0fe363e462b218c695c6eae0a5e1,no_constructor,,
0x1fbf025ad94dde79f88732f79966a9a435f2772f,no_constructor,,
0xe3d085b7bdf97c6d003abcec2003b9c5b120d616,no_constructor,,
0xc7e454770433c071dd1863eeb27fb7e1adbd3361,no_constructor,,
0x4ca675d62a05c451555c93e456f902bd3e423586,no_constructor,,
0xcaa7b8aa3bc78dda98af8fee1390f34e756a5f55,no_constructor,,
0xcea86636608bacb632dfd1606a0dc1728b625387,no_constructor,,
0xa9aebbf67433e3e8206af6fc2ddd99ff8e7cc137,no_constructor,,
0xb1f4ca3c6256f415e420de511504af8ea8a9c8e0,no_constructor,,
0x34bc4f174c027a68f94a7ea6a3b4930e0211b19d,no_constructor,,
0x1dabd43e0f8a684a02712bcd767056e25026061c,no_constructor,,
0x064656852581472f9b315fea4730fe18fb7c579a,no_constructor,,
0x19d0321ba91ed5edec4afe1da158a6b06bba03f0,no_constructor,,
0xb19117892e2b2aaa418e75f61d7d1c05f86b66bd,no_constructor,,
0x96050da7c01bbd4891ed766720a5c1c79b824163,no_constructor,,
0x96fa4b2bebbbc9ffdb7d64ed18058de27680752c,no_constructor,,
0xed55fb58ea9de1f484addcc970463218b4d89cfe,no_constructor,,
0x16aae4b322501c339ed31a41fb915ae305528585,no_constructor,,
0x8a36f3e0da7b36fd22fcf2844c21e812279372ac,no_constructor,,
0x33685492a20234101b553d2a429ae8a6bf202e18,no_constructor,,
0x2f069a1d7a052052458e8b5511e91221eb337c52,no_constructor,,
0x37541ebf8b4e25d36fbaa9b4c4eaad8c06314d6f,no_constructor,,
0xfb6e71e0800bccc0db8a9cf326fe3213ca1a0ea0,no_constructor,,
0xdd17afae8a3dd1936d1113998900447ab9aa9bc0,no_constructor,,
0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888,no_constructor,,
0x590d1d5ba0feb249d42c527ae21d12f2e5768a87,no_constructor,,
0xaea5418057d0e37a6e69e588e7f393e946846d62,no_constructor,,
0x7a8721a9d64c74da899424c1b52acbf58ddc9782,no_constructor,,
0xaa12936a79848938770bdbc5da0d49fe986678cc,no_constructor,,
0xa395480a4a90c7066c8ddb5db83e2718e750641c,no_constructor,,
0x68af0f18c974a9603ec863fefcebb4ceb2589070,no_constructor,,
0x6c5d62c394358734bf79607ccab489483533a62a,decoded,0000000000000000000000007777777c85eb309d937bddc80d74eeae7205503a000000000000000000000000000000000000000000000000000000000000c350,"{""_token"": ""0x7777777c85eb309d937bddc80d74eeae7205503a"", ""_rate"": 50000}"
0xacfc9577583ded00ae53ae79a0346cca4655c0bb,no_constructor,,
0xfac1c7270bc5b0664e27e7f2e82281d564aedf4e,no_constructor,,
0x50abfc76b637b70571c301071f7ce660c1c3d847,no_constructor,,
0xc4c30e6150357ee442c5ac19fc7825493430df09,decode_failed,,
0xc8d9ec2a57db57eb104f339037b23e6cad381364,decoded,000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a000000000000000000000000000000000000000000000021e19e0c9bab2400000000000000000000000000000000000000000000000000000000000000000000c544141472046696e616e6365000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000045441414700000000000000000000000000000000000000000000000000000000,"{""_name"": ""TAAG Finance"", ""_symbol"": ""TAAG"", ""_supply"": 10000000000000000000000}"
0x129e719c424a7a6fbdeb7ca3d65186892d54ea8c,no_constructor,,
0xb5cb837467e5b95ff1a7b569fe8eeb9e05f0f06f,decoded,000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000056bc75e2d6310000000000000000000000000000000000000000000000000000000000000000000066b6177616969000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000066b61776169690000000000000000000000000000000000000000000000000000,"{""_name"": ""kawaii"", ""_symbol"": ""kawaii"", ""_supply"": 100000000000000000000}"
0x137e531680b5d1f5645cd73a450323f1645d5034,no_constructor,,
0xd022969da8a1ace11e2974b3e7ee476c3f9f99c6,no_constructor,,
0x9337651f1dfac7f858d4e08a2da27b001e6af6b8,decoded,0000000000000000000000000000000000000000000000000001d7e48dcfecb200000000000000000000000013dfc5f7000f828eeb976393eae043ace7622cd90000000000000000000000000000000000000000000000000000000001c9c38000000000000000000000000000000000000000000000000000000000000000c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000009474d5020546f6b656e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003474d500000000000000000000000000000000000000000000000000000000000,"{""initialRate"": 518851608439986, ""targetWallet"": ""0x13dfc5f7000f828eeb976393eae043ace7622cd9"", ""initialSupply"": 30000000, ""tokenName"": ""GMP Token"", ""decimalUnits"": 0, ""tokenSymbol"": ""GMP""}"
0x0e8f2803fa16492b948bc470c69e99460942db2b,no_constructor,,
0x2b98b39d39914b3aad05dd06a46868507156400d,no_constructor,,
0x26fe5848cf08a00936bfbdaec890da57c6e59ed6,no_constructor,,
0x58978e8caccf56fadaa80ef52f5c684045306839,no_constructor,,
0xb49b1dddf1b3d6e878fd9b73874da7ab0da7e004,no_constructor,,
0xd97579cea3fe2473682a4c42648134bb982433b9,no_constructor,,
0x13c547ff0888a0a876e6f1304eaefe9e6e06fc4b,no_constructor,,
0x0156888f51d68f858ac88aba45df699e2af2e4cc,no_constructor,,
0xa0872ee815b8dd0f6937386fd77134720d953581,no_constructor,,
0xd1a8cbba4243e4dfbf1d935dfe12415d1419cc14,no_constructor,,
0xaec2e87e0a235266d9c5adc9deb4b2e29b54d009,no_constructor,,
0x549ace5ff0c3a1881682fa06813c06884f7ee2e0,decoded,0000000000000000000000005b53f9755f82439cba66007ec7073c59e0da4a7d,"{""_addressOfTokenUsedAsReward"": ""0x5b53f9755f82439cba66007ec7073c59e0da4a7d""}"
0x4f2c4dffa2f1b0c8695057d3a66b8e1a462f5834,decoded,000000000000000000000000000000000000000000000000089aaeb710be000000000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000e0000000000000000000000000b803e1cfabecae21f2f66feb2ef7693433890f75000000000000000000000000000000000000000000000000000000000000001252756e6e696e67205661756c7420436f696e000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000035256430000000000000000000000000000000000000000000000000000000000,"{""_initialAmount"": 620000000000000000, ""_tokenName"": ""Running Vault Coin"", ""_decimalUnits"": 8, ""_tokenSymbol"": ""RVC"", ""_owner"": ""0xb803e1cfabecae21f2f66feb2ef7693433890f75""}"
0xaa5725375313fd8c002d1eea04afd04d99156ea0,no_constructor,,
0xd3faa38c0d0f77130efd806a4cc0526465803670,no_constructor,,
0xee3c19a4a77eefff2c8b882cdb82b22fea94a09e,no_constructor,,
0x8f3a9953c5ca4449d15721cd6e11ebc15a89e569,no_constructor,,
0x14d9779b6585f3a7d4f768383b3cb030705dad2e,no_constructor,,
0x7dd2f15b4a8c8e14da5eaa7b635221d4b39c41cc,no_constructor,,
0x8e629f8ec677b05052538b18b0fff50b04bc8bd5,no_constructor,,
0x30a46c0f2622f6357870d46c298af0844e0cd99a,no_constructor,,
0x52ffb515eceb5927dfec948dca10e5233db8f27f,no_constructor,,
0x36b0abfa331caf85ead376b59fea780bc20bb593,no_constructor,,
0xe45400da873d0212da22c73cbc6c090e4380b927,no_constructor,,
0xeabeb05f5eeee68faff6878d445f8666fb0483cf,no_constructor,,
0x5e2cdfaaa35273bb4c1ca9c3c8f335af1b1bf4b7,no_constructor,,
0xdab0c31bf34c897fb0fe90d12ec9401caf5c36ec,no_constructor,,
0xc8ad4c3cd4d71c4aac486ec9e5741dd270b7f5b0,decoded,0000000000000000000000007c697762236311acb0058e22bbade100612997be0000000000000000000000004f325f3da77b8ea3002c7fc20936afee224d4b58,"{""_saintCoinAddress"": ""0x7c697762236311acb0058e22bbade100612997be"", ""_fundationWalletAddress"": ""0x4f325f3da77b8ea3002c7fc20936afee224d4b58""}"
0x2da4bb51e59d0b156b5e19bb3f8eff0279e1ffa2,decoded,0000000000000000000000007c697762236311acb0058e22bbade100612997be00000000000000000000000080c94eea49bd943b641b048df5a0f6cbd72e95cc,"{""_saintCoinAddress"": ""0x7c697762236311acb0058e22bbade100612997be"", ""_fundationWalletAddress"": ""0x80c94eea49bd943b641b048df5a0f6cbd72e95cc""}"
0xed245191c54dde17b2ecaa09373deba27800a574,decoded,0000000000000000000000007c697762236311acb0058e22bbade100612997be0000000000000000000000000d71ea8414caf9fa38ca01509de4fe59536cd7fa,"{""_saintCoinAddress"": ""0x7c697762236311acb0058e22bbade100612997be"", ""_fundationWalletAddress"": ""0x0d71ea8414caf9fa38ca01509de4fe59536cd7fa""}"
0x251848c3fc50274f5fda449919f083dc937b48b2,no_constructor,,
0x130282173b796f75e0eb65eaf9f4d10835e1287a,no_constructor,,
0x22c84ba1f050f4ed6eed40d8a982340d1a5832b4,no_constructor,,
0x2046f6c27e93a3c9d7780c834a067dee572efa20,no_constructor,,
0x511c1343c41900dbd64ddbac04635f4ef25177c8,no_constructor,,
0xcda0f7d68eb1398d459458fa3b31751a65030e6e,no_constructor,,
0xb826e285eb1998181e11aed83b6617484d5cccaf,no_constructor,,
0xabcdd0dbc5ba15804f5de963bd60491e48c3ef0b,no_constructor,,
0x212dbc29bd9b67a6f6231a8dca2640bd9636639a,no_constructor,,
0x6bfabf7783affad24e4a2897d5f3cbbcd26941fe,decoded,000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a000000000000000000000000000000000000000000000003635c9adc5dea0000000000000000000000000000000000000000000000000000000000000000000085345414c434f524500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000045345434f00000000000000000000000000000000000000000000000000000000,"{""_name"": ""SEALCORE"", ""_symbol"": ""SECO"", ""_supply"": 1000000000000000000000}"
0x79d4f7fd515ab6f984d3114628afd3162c06de86,decoded,000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000001b1ae4d6e2ef50000000000000000000000000000000000000000000000000000000000000000000009414e5449204e414d4900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005414e414d49000000000000000000000000000000000000000000000000000000,"{""_name"": ""ANTI NAMI"", ""_symbol"": ""ANAMI"", ""_supply"": 8000000000000000000000}"
0x693bb391f6e2cb3c9b8d6a261916c662f9c86a45,decoded,000000000000000000000000f47fcf487177a1f39c4c4f26da5cf762d02bf2ca00000000000000000000000028ac77611bf3ae7b776ac7ecd79119d3c161574d,"{""_tokenAddress"": ""0xf47fcf487177a1f39c4c4f26da5cf762d02bf2ca"", ""_bankAddress"": ""0x28ac77611bf3ae7b776ac7ecd79119d3c161574d""}"
0x2066a2e0cd7f19589f582e2fc9af9669cc9e02f1,no_constructor,,
0x11838ece89439c4f0224bc7b9f76e07721d99f9e,no_constructor,,
0x08a2246dcb48db6a5a9e1f6bc082752fceddd106,decoded,00000000000000000000000000000000000000000000000000000002540be400000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000000000004434954590000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044349545900000000000000000000000000000000000000000000000000000000,"{""initialSupply"": 10000000000, ""tokenName"": ""CITY"", ""tokenSymbol"": ""CITY""}"
0xb9bdf88704b957b4b8df79fbfc602f50089cc2b1,no_constructor,,
0xecbee8013ae8c0e621e11532d26bb636bf2b7675,decoded,000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a000000000000000000000000000000000000000000000e8ef1e96ae38978000000000000000000000000000000000000000000000000000000000000000000011536572676579205361766564204c696e6b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000055345524753000000000000000000000000000000000000000000000000000000,"{""_name"": ""Sergey Saved Link"", ""_symbol"": ""SERGS"", ""_supply"": 1100000000000000000000000}"
0x4f505ee47f4b4cc9fc781635e6f3200a8a6001f0,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000000000000000000012000000000000000000000000000000000000000000115eec47f6cf7e35000000000000000000000000000000000000000000000000000000000000000000000948554c4120446546690000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000448554c4100000000000000000000000000000000000000000000000000000000,"{""name_"": ""HULA DeFi"", ""symbol_"": ""HULA"", ""decimals_"": 18, ""initialBalance_"": 21000000000000000000000000}"
0xc86554bee96fdb3c85f85b576ed52d5e1eacc3a6,decoded,0000000000000000000000005ba6ae05eb5553605cce7f0b470a665c7acd34c20000000000000000000000003a05efde3003a7181c22d7ce3c13445c54aadd69,"{""_wallet"": ""0x5ba6ae05eb5553605cce7f0b470a665c7acd34c2"", ""_token"": ""0x3a05efde3003a7181c22d7ce3c13445c54aadd69""}"
0x436aad97c5c4298521a1295f5e55c7bd9ab090c3,decoded,00000000000000000000000000000000000000000000000000000000000011940000000000000000000000003ad396dcb86d3a72855f7e1e305eaa144ec9b434,"{""_rate"": 4500, ""_wallet"": ""0x3ad396dcb86d3a72855f7e1e305eaa144ec9b434""}"
0x6519af44237b17f67f8915666daf96f21dfcb0b4,no_constructor,,
0x93fbd5814e2e0e7974f380978aa176c7cbeef37c,no_constructor,,
